nces_id	state	school_name	website	normalized_url	probe_method	status_code	redirect_target	error_type	error_message	response_headers_json	checked_at
120177007973	FL	MOSAIC DIGITAL ACADEMY K-12	www.stlucie.k12.fl.us/mda	https://www.stlucie.k12.fl.us/mda	HEAD	404				{"content-length": "0", "content-type": "text/html; charset=UTF-8"}	2026-03-19T20:12:57.361614+00:00
120183001946	FL	SUWANNEE HIGH SCHOOL	shs.suwannee.k12.fl.us	https://shs.suwannee.k12.fl.us	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:12:59.176827+00:00
120183001948	FL	BRANFORD HIGH SCHOOL	bhs.suwannee.k12.fl.us	https://bhs.suwannee.k12.fl.us	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:12:59.144084+00:00
120183007849	FL	COMMUNITY BASE SERVICE STUDENTS	www.suwannee.k12.fl.us	https://www.suwannee.k12.fl.us	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:12:59.176070+00:00
120183008860	FL	SUWANNEE OPPORTUNITY SCHOOL	www.suwannee.k12.fl.us	https://www.suwannee.k12.fl.us	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:12:59.148355+00:00
120186002002	FL	TAYLOR COUNTY HIGH SCHOOL	taylorcountyhighscho.ipage.com/public_html/	https://taylorcountyhighscho.ipage.com/public_html/	HEAD	404				{"content-type": "text/html"}	2026-03-19T20:13:01.894168+00:00
120192003134	FL	PACE CENTER FOR GIRLS	www.pacecenter.org/locations/volusia-flagler	https://www.pacecenter.org/locations/volusia-flagler	HEAD	404				{"content-type": "text/html; charset=utf-8", "server": "Microsoft-IIS/10.0"}	2026-03-19T20:13:05.293761+00:00
120195002017	FL	WAKULLA HIGH SCHOOL	whs.wakullaschooldistrict.org/	https://whs.wakullaschooldistrict.org/	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:13:13.229563+00:00
120195003280	FL	WAKULLA INSTITUTE	www.wakullaschooldistrict.org/Pathways	https://www.wakullaschooldistrict.org/Pathways	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:13:13.080110+00:00
120195003810	FL	ALTERNATIVE HIGH SCHOOL PROGRAM	www.wakullaschooldistrict.org/Pathways	https://www.wakullaschooldistrict.org/Pathways	HEAD	404				{"content-length": "213889", "content-type": "text/html;charset=utf-8", "via": "1.1 varnish, 1.1 varnish"}	2026-03-19T20:13:13.576340+00:00
120195007715	FL	WAKULLA COUNTY VIRTUAL INSTRUCTION PROGRAM	www.wakullaschooldistrict.org/	https://www.wakullaschooldistrict.org/	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:13:13.104707+00:00
120195008187	FL	WAKULLA VIRTUAL FRANCHISE	www.wakullaschooldistrict.org/	https://www.wakullaschooldistrict.org/	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:13:13.105294+00:00
120198002020	FL	PAXTON SCHOOL	pax.walton.k12.fl.us/	https://pax.walton.k12.fl.us/	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:13:13.875089+00:00
120198002022	FL	FREEPORT SENIOR HIGH SCHOOL	fhs.walton.k12.fl.us/	https://fhs.walton.k12.fl.us/	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:13:13.726433+00:00
120198002644	FL	EMERALD COAST TECHNICAL COLLEGE	www.ectc.edu/	https://www.ectc.edu/	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:13:15.579348+00:00
120198003138	FL	SEASIDE NEIGHBORHOOD SCHOOL	www.seasideschool.net/	https://www.seasideschool.net/	HEAD	502				{"content-length": "154", "content-type": "text/html", "server": "openresty"}	2026-03-19T20:13:18.172256+00:00
120198007730	FL	WALTON VIRTUAL SCHOOL FULL TIME	www.walton.k12.fl.us/index.cfm?p=walton-virtual-school	https://www.walton.k12.fl.us/index.cfm?p=walton-virtual-school	HEAD	404				{"content-length": "216122", "content-type": "text/html;charset=utf-8", "via": "1.1 varnish, 1.1 varnish"}	2026-03-19T20:13:16.184791+00:00
120198007734	FL	WALTON VIRTUAL FRANCHISE	www.walton.k12.fl.us	https://www.walton.k12.fl.us	HEAD	406				{"via": "1.1 varnish"}	2026-03-19T20:13:17.105884+00:00
